datasetName	type	basisOfRecord	modified	language	license	rightsHolder	institutionID	institutionCode	occurrenceID	recordNumber	collectionCode	recordedBy	individualCount	sex	lifestage	occurrenceStatus	disposition	verbatimEventDate	eventDate	year	month	day	habitat	samplingProtocol	fieldNumber	eventRemarks	continent	countryCode	country	stateProvince	county	locality	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	verbatimCoordinates	minimumElevationInMeters	maximumElevationInMeters	locationRemarks	kingdom	phylum	class	order	family	genus	specificEpithet	scientificNameAuthorship	scientificName	taxonRank	identifiedBy	dateIdentified	identificationRemarks	taxonRemarks
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_358	IZRK_Ara_Ara-476	IZRK_Ara	Kumarbekov Zh.M.	3	male	adult	present	in collection	8-16.08.2024	2024-08-08/16	2024	8			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	near Ili river	45.11389	75.41667	WGS84	30	Kim L.V.	2024	"45°06'50.0""N 75°25'00.0"" E"	367	369		Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Xysticus	bakanas	Marusik & Logunov, 1990	Xysticus bakanas Marusik & Logunov, 1990	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_359	IZRK_Ara_Ara-477	IZRK_Ara	Kumarbekov Zh.M.	1	female	adult	present	in collection	8-16.08.2024	2024-08-08/16	2024	8			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	near Ili river	45.11389	75.41667	WGS84	30	Kim L.V.	2024	"45°06'50.0""N 75°25'00.0"" E"	367	369		Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Thanatus	sabulosus	(Menge, 1875)	Thanatus sabulosus (Menge, 1875)	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_360	IZRK_Ara_Ara-478	IZRK_Ara	Kumarbekov Zh.M.	1	male	adult	present	in collection	8-16.08.2024	2024-08-08/16	2024	8			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	near Ili river	45.11389	75.41667	WGS84	30	Kim L.V.	2024	"45°06'50.0""N 75°25'00.0"" E"	367	369		Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Pseudicius	courtauldi	Bristowe, 1935	Pseudicius courtauldi Bristowe, 1935	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_361	IZRK_Ara_Ara-479	IZRK_Ara	Yeszhanov A.B.	1	male	adult	present	in collection	6-7.07.2024	2024-07-06/07	2024	7			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Zhambylskiy District	near Sorbulak Lake	43.66524	76.52048	WGS84	30	Yeszhanov A.B.	2024	"43°39'54.9""N 76°31'13.8"" E"	617	619		Animalia	Arthropoda	Arachnida	Araneae	Titanoecidae	Nurscia	albosignata	Simon, 1874	Nurscia albosignata Simon, 1874	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_362	IZRK_Ara_Ara-480	IZRK_Ara	Yeszhanov A.B.	1	male	adult	present	in collection	6-7.07.2024	2024-07-06/07	2024	7			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Zhambylskiy District	near Sorbulak Lake	43.66524	76.52048	WGS84	30	Yeszhanov A.B.	2024	"43°39'54.9""N 76°31'13.8"" E"	617	619		Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Micaria	rossica	Thorell, 1875	Micaria rossica Thorell, 1875	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_363	IZRK_Ara_Ara-481	IZRK_Ara	Yeszhanov A.B.	1	male	adult	present	in collection	6-7.07.2024	2024-07-06/07	2024	7			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Zhambylskiy District	near Sorbulak Lake	43.66524	76.52048	WGS84	30	Yeszhanov A.B.	2024	"43°39'54.9""N 76°31'13.8"" E"	617	619		Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Steatoda	albomaculata	(De Geer, 1778)	Steatoda albomaculata (De Geer, 1778)	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_364	IZRK_Ara_Ara-482	IZRK_Ara	Yeszhanov A.B.	1	male	adult	present	in collection	6-7.07.2024	2024-07-06/07	2024	7			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Zhambylskiy District	near Sorbulak Lake	43.66524	76.52048	WGS84	30	Yeszhanov A.B.	2024	"43°39'54.9""N 76°31'13.8"" E"	617	619		Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Civizelotes	caucasius	(L.Koch, 1866)	Civizelotes caucasius (L.Koch, 1866)	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_365	IZRK_Ara_Ara-483	IZRK_Ara	Yeszhanov A.B.	1	female	adult	present	in collection	6-7.07.2024	2024-07-06/07	2024	7			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Zhambylskiy District	near Sorbulak Lake	43.66524	76.52048	WGS84	30	Yeszhanov A.B.	2024	"43°39'54.9""N 76°31'13.8"" E"	617	619		Animalia	Arthropoda	Arachnida	Araneae	Dictynidae	Archaeodictyna	consecuta	(O.Pickard-Cambridge, 1872)	Archaeodictyna consecuta (O.Pickard-Cambridge, 1872)	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_366	IZRK_Ara_Ara-484	IZRK_Ara	Yeszhanov A.B.	1	female	adult	present	in collection	22-23.06.2024	2024-06-22/23	2024	6			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District		43.51156	76.88653	WGS84	30	Yeszhanov A.B.	2024	"43°30'41.6""N 76°53'11.5"" E"	597	599		Animalia	Arthropoda	Arachnida	Araneae	Pisauridae	Pisaura	mirabilis	(Clerck, 1757)	Pisaura mirabilis (Clerck, 1757)	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_367	IZRK_Ara_Ara-485	IZRK_Ara	Yeszhanov A.B.	1	male	adult	present	in collection	22-23.06.2024	2024-06-22/23	2024	6			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District		43.51156	76.88653	WGS84	30	Yeszhanov A.B.	2024	"43°30'41.6""N 76°53'11.5"" E"	597	599		Animalia	Arthropoda	Arachnida	Araneae	Agelenidae	Agelena	orientalis	C.L.Koch, 1837	Agelena orientalis C.L.Koch, 1837	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_368	IZRK_Ara_Ara-486	IZRK_Ara	Yeszhanov A.B.	1	male	adult	present	in collection	22-23.06.2024	2024-06-22/23	2024	6			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District		43.51156	76.88653	WGS84	30	Yeszhanov A.B.	2024	"43°30'41.6""N 76°53'11.5"" E"	597	599		Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Philaeus	chrysops	(Poda, 1761)	Philaeus chrysops (Poda, 1761)	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_369	IZRK_Ara_Ara-488	IZRK_Ara	Yeszhanov A.B.	1	male	adult	present	in collection	22-23.06.2024	2024-06-22/23	2024	6			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District		43.51156	76.88653	WGS84	30	Yeszhanov A.B.	2024	"43°30'41.6""N 76°53'11.5"" E"	597	599		Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Enoplognatha	submargarita	Yaginuma & Zhu, 1992	Enoplognatha submargarita Yaginuma & Zhu, 1992	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_370	IZRK_Ara_Ara-489	IZRK_Ara	Yeszhanov A.B.	1	female	adult	present	in collection	22-23.06.2024	2024-06-22/23	2024	6			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District		43.51156	76.88653	WGS84	30	Yeszhanov A.B.	2024	"43°30'41.6""N 76°53'11.5"" E"	597	599		Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Drassodes	longispinus	Marusik & Logunov, 1995	Drassodes longispinus Marusik & Logunov, 1995	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_371	IZRK_Ara_Ara-490	IZRK_Ara	Yeszhanov A.B.	1	female	adult	present	in collection	22-23.06.2024	2024-06-22/23	2024	6			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District		43.51156	76.88653	WGS84	30	Yeszhanov A.B.	2024	"43°30'41.6""N 76°53'11.5"" E"	597	599		Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Civizelotes	caucasius	(L.Koch, 1866)	Civizelotes caucasius (L.Koch, 1866)	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_372	IZRK_Ara_Ara-491	IZRK_Ara	Yeszhanov A.B.	1	male	adult	present	in collection	22-23.06.2024	2024-06-22/23	2024	6			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District		43.51156	76.88653	WGS84	30	Yeszhanov A.B.	2024	"43°30'41.6""N 76°53'11.5"" E"	597	599		Animalia	Arthropoda	Arachnida	Araneae	Oecobiidae	Turanobius	leptonychus	Zamani, Marusik & Fomichev, 2024	Turanobius leptonychus Zamani, Marusik & Fomichev, 2024	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_373	IZRK_Ara_Ara-492	IZRK_Ara	Yeszhanov A.B.	1	female	adult	present	in collection	22-23.06.2024	2024-06-22/23	2024	6			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District		43.51156	76.88653	WGS84	30	Yeszhanov A.B.	2024	"43°30'41.6""N 76°53'11.5"" E"	597	599		Animalia	Arthropoda	Arachnida	Araneae	Pholcidae	Pholcus	sogdianae	Brignoli, 1978	Pholcus sogdianae Brignoli, 1978	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_374	IZRK_Ara_Ara-493	IZRK_Ara	Yeszhanov A.B.	1	male	adult	present	in collection	22-23.06.2024	2024-06-22/23	2024	6			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District		43.51156	76.88653	WGS84	30	Yeszhanov A.B.	2024	"43°30'41.6""N 76°53'11.5"" E"	597	599		Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	avocator	(O.Pickard-Cambridge, 1885)	Attulus avocator (O.Pickard-Cambridge, 1885)	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_375	IZRK_Ara_Ara-495	IZRK_Ara	Yeszhanov A.B.	1	female	adult	present	in collection	22-23.06.2024	2024-06-22/23	2024	6			manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District		43.51156	76.88653	WGS84	30	Yeszhanov A.B.	2024	"43°30'41.6""N 76°53'11.5"" E"	597	599		Animalia	Arthropoda	Arachnida	Araneae	Dictynidae	Brigittea	latens	(Fabricius, 1775)	Brigittea latens (Fabricius, 1775)	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_376	IZRK_Ara_Ara-538	IZRK_Ara	Kolov S.V.	1	male	adult	present	in collection	27.03.2024	2024-03-27	2024	3	27		manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District	14 km N Kapchagay (Konaev city)	44.01525	77.10155	WGS84	50	Kolov S.V.	2024	"44°00'54.9""N 77°06'05.6"" E"	714	716		Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Alopecosa		Simon, 1885	Alopecosa Simon, 1885	GENUS	Nekhaeva A.A.	2024	sp.	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_377	IZRK_Ara_Ara-539	IZRK_Ara	Kolov S.V.	1	female	adult	present	in collection	27.03.2024	2024-03-27	2024	3	27		manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District	14 km N Kapchagay (Konaev city)	44.01525	77.10155	WGS84	50	Kolov S.V.	2024	"44°00'54.9""N 77°06'05.6"" E"	714	716		Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Thanatus	pictus	L.Koch, 1881	Thanatus pictus L.Koch, 1881	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_378	IZRK_Ara_Ara-540	IZRK_Ara	Yeszhanov A.B.	6	female	adult	present	in collection	7.09.2024	2024-09-07	2024	9	7		manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Sorbulak Lake	43.64639	76.64972	WGS84	30	Yeszhanov A.B.	2024	"43°38'47.0""N 76°38'59.0"" E"	621	623		Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Latrodectus	tredecimguttatus	(Rossi, 1790)	Latrodectus tredecimguttatus (Rossi, 1790)	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_379	IZRK_Ara_Ara-542	IZRK_Ara	Yeszhanov A.B.	2	male	adult	present	in collection	7.09.2024	2024-09-07	2024	9	7		manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Sorbulak Lake	43.64639	76.64972	WGS84	30	Yeszhanov A.B.	2024	"43°38'47.0""N 76°38'59.0"" E"	621	623		Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Heliophanus	chovdensis	Prószyński, 1982	Heliophanus chovdensis Prószyński, 1982	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_380	IZRK_Ara_Ara-543	IZRK_Ara	Yeszhanov A.B.	1	female	adult	present	in collection	27.08.2024	2024-08-27	2024	8	27		manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	Kors cordon	46.22437	75.01120	WGS84	30	Yeszhanov A.B.	2024	"46°13'27.7""N 75°00'40.3"" E"	342	344		Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Nomisia	aussereri	(L.Koch, 1872)	Nomisia aussereri (L.Koch, 1872)	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_381	IZRK_Ara_Ara-544	IZRK_Ara	Yeszhanov A.B.	1	female	adult	present	in collection	27.08.2024	2024-08-27	2024	8	27		manual collecting		temporary disposition: Novosibirsk, Fomichev A.A.	Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	Kors cordon	46.22437	75.01120	WGS84	30	Yeszhanov A.B.	2024	"46°13'27.7""N 75°00'40.3"" E"	342	344		Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Evippa	onager	Simon, 1895	Evippa onager Simon, 1895	SPECIES	Nekhaeva A.A.	2024	sensu Šternbergs 1979	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_382	IZRK_Ara_Ara-545	IZRK_Ara	Yeszhanov A.B.	2	female	adult	present	in collection	27.08.2024	2024-08-27	2024	8	27		manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	Kors cordon	46.22437	75.01120	WGS84	30	Yeszhanov A.B.	2024	"46°13'27.7""N 75°00'40.3"" E"	342	344		Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Steatoda	albomaculata	(De Geer, 1778)	Steatoda albomaculata (De Geer, 1778)	SPECIES	Nekhaeva A.A.	2024		
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 2: IZRK collection data	PhysicalObject	PreservedSpecimen	2025-10-20	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	IZRK_spiders_383	IZRK_Ara_Ara-547	IZRK_Ara	Yeszhanov A.B.	1	female	adult	present	in collection	27.08.2024	2024-08-27	2024	8	27		manual collecting			Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	near Karaoi village	45.86159	74.80154	WGS84	30	Yeszhanov A.B.	2024	"45°51'41.7""N 74°48'05.5"" E"	344	346		Animalia	Arthropoda	Arachnida	Araneae	Pholcidae	Pholcus	ponticus	Thorell, 1875	Pholcus ponticus Thorell, 1875	SPECIES	Nekhaeva A.A.	2024		
