datasetName	type	basisOfRecord	modified	language	license	bibliographicCitation	references	rightsHolder	institutionID	institutionCode	dynamicProperties	occurrenceID	occurrenceStatus	individualCount	sex	lifeStage	recordedBy	catalogNumber	occurrenceRemarks	associatedReferences	eventDate	verbatimEventDate	habitat	samplingProtocol	eventRemarks	continent	countryCode	country	verbatimLocality	verbatimCoordinates	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	minimumElevationInMeters	maximumElevationInMeters	kingdom	phylum	class	order	family	genus	scientificName	verbatimIdentification	taxonRank	typeStatus	identifiedBy	dateIdentified	taxonRemarks
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-12-05	en|ru	CC-BY	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144 lib_spiders_0975	https://faunistics.international/arachnolibrary/files/p3930_07_2_117_144_logunov_rakov.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""mountain""}"	lib_spiders_0975	present				Logunov D.V. | Wesołowska W.		Abundance is not provided	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144	1993	1993				Asia	KZ	Kazakhstan	Almaty Area, Almaty, near Almaty	43.24057 N; 77.8799 E	43.24	77.88	WGS84		Ishaeva A.	2025-04-20	2616	2618	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Attulus talgarensis (Logunov & Wesołowska, 1993)	Sitticus talgarensis	SPECIES		Logunov D.V. | Rakov S.Yu.	1998	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-12-05	en|ru	CC-BY	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144 lib_spiders_0976	https://faunistics.international/arachnolibrary/files/p3930_07_2_117_144_logunov_rakov.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""mountain""}"	lib_spiders_0976	present	1	female	adult	Ovtchinnikov S.V.			Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144	1993-07-06	1993-7-6				Asia	KZ	Kazakhstan	Almaty Area, Almaty, Zailiisky Alatau, Pass Assy	43.24057 N; 77.8799 E	43.24	77.88	WGS84		Ishaeva A.	2025-04-20	2616	2618	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Attulus talgarensis (Logunov & Wesołowska, 1993)	Sitticus talgarensis	SPECIES		Logunov D.V. | Rakov S.Yu.	1998	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-12-05	en|ru	CC-BY	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144 lib_spiders_0977	https://faunistics.international/arachnolibrary/files/p3930_07_2_117_144_logunov_rakov.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""mountain""}"	lib_spiders_0977	present	3	female	adult	Eskov K.Yu.			Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144	1992-09-03	1992-9-3				Asia	KZ	Kazakhstan	Almaty Area, Almaty, near Almaty, Lake Bolshoe Almatinskoye, 2400–2600 m a.s.l.	43.0521 N; 76.98394 E	43.0521	76.9839	WGS84	2000	Ishaeva A.	2025-04-20	2506	2508	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Attulus talgarensis (Logunov & Wesołowska, 1993)	Sitticus talgarensis	SPECIES		Logunov D.V. | Rakov S.Yu.	1998	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-12-05	en|ru	CC-BY	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144 lib_spiders_0978	https://faunistics.international/arachnolibrary/files/p3930_07_2_117_144_logunov_rakov.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""mountain""}"	lib_spiders_0978	present	7	female	adult	Ovtchinnikov S.V.			Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144	1992-09-01	1992-9-1				Asia	KZ	Kazakhstan	Almaty Area, Almaty, near Almaty, Lake Bolshoe Almatinskoye, 2500–3450 m a.s.l.	43.0521 N; 76.98394 E	43.0521	76.9839	WGS84	2000	Ishaeva A.	2025-04-20	2506	2508	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Attulus talgarensis (Logunov & Wesołowska, 1993)	Sitticus talgarensis	SPECIES		Logunov D.V. | Rakov S.Yu.	1998	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-12-05	en|ru	CC-BY	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144 lib_spiders_0979	https://faunistics.international/arachnolibrary/files/p3930_07_2_117_144_logunov_rakov.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""mountain""}"	lib_spiders_0979	present	1	male	adult	Ovtchinnikov S.V.			Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144	1993-06-09	1993-6-9				Asia	KZ	Kazakhstan	Almaty Area, Almaty, near Almaty, Lake Bolshoe Almatinskoye, 2500–3450 m a.s.l.	43.0521 N; 76.98394 E	43.0521	76.9839	WGS84	2000	Ishaeva A.	2025-04-20	2506	2508	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Attulus talgarensis (Logunov & Wesołowska, 1993)	Sitticus talgarensis	SPECIES		Logunov D.V. | Rakov S.Yu.	1998	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-12-05	en|ru	CC-BY	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144 lib_spiders_0980	https://faunistics.international/arachnolibrary/files/p3930_07_2_117_144_logunov_rakov.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""mountain""}"	lib_spiders_0980	present	33	male	adult	Marusik Yu.M. | Karaseva O.			Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144	1995-07-05	1995-7-5				Asia	KZ	Kazakhstan	Almaty Area, Almaty, near Almaty, Lake Bolshoe Almatinskoye, 2500–3450 m a.s.l.	43.0521 N; 76.98394 E	43.0521	76.9839	WGS84	2000	Ishaeva A.	2025-04-20	2506	2508	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Attulus talgarensis (Logunov & Wesołowska, 1993)	Sitticus talgarensis	SPECIES		Logunov D.V. | Rakov S.Yu.	1998	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-12-05	en|ru	CC-BY	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144 lib_spiders_0981	https://faunistics.international/arachnolibrary/files/p3930_07_2_117_144_logunov_rakov.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""mountain""}"	lib_spiders_0981	present	72	female	adult	Marusik Yu.M. | Karaseva O.			Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144	1995-07-05	1995-7-5				Asia	KZ	Kazakhstan	Almaty Area, Almaty, near Almaty, Lake Bolshoe Almatinskoye, 2500–3450 m a.s.l.	43.0521 N; 76.98394 E	43.0521	76.9839	WGS84	2000	Ishaeva A.	2025-04-20	2506	2508	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Attulus talgarensis (Logunov & Wesołowska, 1993)	Sitticus talgarensis	SPECIES		Logunov D.V. | Rakov S.Yu.	1998	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-12-05	en|ru	CC-BY	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144 lib_spiders_0982	https://faunistics.international/arachnolibrary/files/p3930_07_2_117_144_logunov_rakov.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""mountain""}"	lib_spiders_0982	present	3	male	adult	Feodorov A.A.			Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144	1992-07-03	1992-7-3				Asia	KZ	Kazakhstan	Almaty Area, Almaty, near Almaty, Lake Bolshoe Almatinskoye, ~2500 m a.s.l.	43.0521 N; 76.98394 E	43.0521	76.9839	WGS84	2000	Ishaeva A.	2025-04-20	2506	2508	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Attulus talgarensis (Logunov & Wesołowska, 1993)	Sitticus talgarensis	SPECIES		Logunov D.V. | Rakov S.Yu.	1998	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-12-05	en|ru	CC-BY	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144 lib_spiders_0983	https://faunistics.international/arachnolibrary/files/p3930_07_2_117_144_logunov_rakov.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""mountain""}"	lib_spiders_0983	present	8	female	adult	Feodorov A.A.			Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144	1992-07-03	1992-7-3				Asia	KZ	Kazakhstan	Almaty Area, Almaty, near Almaty, Lake Bolshoe Almatinskoye, ~2500 m a.s.l.	43.0521 N; 76.98394 E	43.0521	76.9839	WGS84	2000	Ishaeva A.	2025-04-20	2506	2508	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Attulus talgarensis (Logunov & Wesołowska, 1993)	Sitticus talgarensis	SPECIES		Logunov D.V. | Rakov S.Yu.	1998	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-12-05	en|ru	CC-BY	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144 lib_spiders_0984	https://faunistics.international/arachnolibrary/files/p3930_07_2_117_144_logunov_rakov.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"	lib_spiders_0984	present				Logunov D.V. | Wesołowska W.		Abundance is not provided	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144	1995	1995				Asia	KZ	Kazakhstan	Almaty Area, Almaty, near Almaty	43.2999 N; 76.9065 E	43.2999	76.9065	WGS84	5000	Ishaeva A.	2025-04-20	725	727	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Attulus nenilini (Logunov & Wesołowska, 1993)	Sitticus nenilini	SPECIES		Logunov D.V. | Rakov S.Yu.	1998	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-12-05	en|ru	CC-BY	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144 lib_spiders_0985	https://faunistics.international/arachnolibrary/files/p3930_07_2_117_144_logunov_rakov.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"	lib_spiders_0985	present				Logunov D.V. | Wesołowska W.		Abundance is not provided	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144	1993	1993				Asia	KZ	Kazakhstan	Almaty Area, Kapchagai, Kapchagai	43.8654 N; 77.0418 E	43.8654	77.0418	WGS84	5000	Ishaeva A.	2025-04-20	504	506	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Attulus nenilini (Logunov & Wesołowska, 1993)	Sitticus nenilini	SPECIES		Logunov D.V. | Rakov S.Yu.	1998	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-12-05	en|ru	CC-BY	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144 lib_spiders_0986	https://faunistics.international/arachnolibrary/files/p3930_07_2_117_144_logunov_rakov.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"	lib_spiders_0986	present	1	female	adult	Gromov A.V.			Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144	1997-04-09	1997-4-9				Asia	KZ	Kazakhstan	Almaty Area, Zhambyl Distr., 50 km W of Samsy	43.3516 N; 75.464376 E	43.352	75.464	WGS84	10000	Ishaeva A.	2025-04-20	723	725	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Attulus nenilini (Logunov & Wesołowska, 1993)	Sitticus nenilini	SPECIES		Logunov D.V. | Rakov S.Yu.	1998	
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan). Part 1: Literature data	Text	MaterialCitation	2025-12-05	en|ru	CC-BY	Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144 lib_spiders_0987	https://faunistics.international/arachnolibrary/files/p3930_07_2_117_144_logunov_rakov.pdf	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	https://scientific-collections.gbif.org/institution/7e82dc97-c81e-4361-845f-4338170452b2	https://zool.kz/	"{""occurrence"":""plain""}"	lib_spiders_0987	present	1	female	adult	Zyuzin A.A.			Logunov D.V., Rakov S.Yu. 1998. Miscellaneous notes on Middle Asian jumping spiders (Aranei: Salticidae) // Arthropoda Selecta. Vol.7. No.2. P.117–144	1992-05-12	1992-5-12				Asia	KZ	Kazakhstan	Almaty Area, Zhambyl Distr., 80–95 km from Uzunagach	43.475213 N; 75.104128 E	43.475	75.104	WGS84	10000	Ishaeva A.	2025-04-20	773	775	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Attulus	Attulus nenilini (Logunov & Wesołowska, 1993)	Sitticus nenilini	SPECIES		Logunov D.V. | Rakov S.Yu.	1998	
